Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,
30-April-2020,1001,1018.9,992.25,1001.75,1006.407136,728396,24928,733062932,162938,22.37,26.65,0.75,
4-May-20,964,964,918,923.05,933.2930309,680150,26078,634779255,220612,32.44,46,-40.95,
5-May-20,939,944.4,908,911.65,927.6993262,598519,22010,555245673,243841,40.74,36.4,-27.35,
6-May-20,919.7,950,905,946.3,938.1110228,893645,25458,838338225,393534,44.04,45,26.6,
7-May-20,945,945,922.8,924.95,930.62766,333934,11875,310768217,82761,24.78,22.2,-20.05,
8-May-20,942,943.05,926,928.95,932.4394903,543855,12837,507111879,293412,53.95,17.05,-13.05,
11-May-20,939,954,914.3,915.95,930.0713447,2910463,19508,2706938236,2599335,89.31,39.7,-23.05,
12-May-20,901.45,909,871.55,901.15,885.8776101,1408286,35512,1247569036,623779,44.29,37.45,-0.3,
13-May-20,964,964,922.15,927.45,941.3578049,682671,22124,642637674,275364,40.34,41.85,-36.55,
14-May-20,899.8,910.5,890,893.9,899.6930009,566461,21668,509640997,223157,39.39,20.5,-5.9,
15-May-20,898,898,875.5,888.2,884.477549,649460,20509,574432789,360468,55.5,22.5,-9.8,
18-May-20,888.6,888.6,831.25,836.4,845.3924571,1390096,58509,1175176673,639774,46.02,57.35,-52.2,
19-May-20,858.7,867.25,826,831.5,845.4393123,770197,26024,651154822,261616,33.97,41.25,-27.2,
20-May-20,835.4,864,832.55,858,845.3494818,601130,19607,508164934,148939,24.78,31.45,22.6,
21-May-20,861.2,884.05,852.4,859.8,873.6054086,1357769,29828,1186154342,844272,62.18,31.65,-1.4,
22-May-20,850.1,870.35,833.3,838.9,845.2159992,898221,27219,759190760,241987,26.94,37.05,-11.2,
26-May-20,850,871.8,848.9,853.35,862.4128593,1235077,24793,1065146287,735269,59.53,22.9,3.35,
27-May-20,861,908.05,857.35,903.8,880.2507576,878059,23847,772912100,276292,31.47,50.7,42.8,
28-May-20,917.6,950,913.5,945.05,939.9082309,1453812,38433,1366449865,585468,40.27,36.5,27.45,
29-May-20,948,955,923.45,951.25,935.1016753,1724302,21369,1612397689,1143892,66.34,31.55,3.25,
1-Jun-20,970,995,968.5,986.9,987.2841463,577537,20318,570193124,161511,27.97,26.5,16.9,
2-Jun-20,988,1005,975.4,1000.9,993.676096,685663,20510,681326933,161468,23.55,29.6,12.9,
3-Jun-20,1010,1045,1010,1022.1,1029.26204,630019,20740,648454641,210753,33.45,35,12.1,
4-Jun-20,1026,1039.45,991.15,1003.25,1012.81288,793208,23492,803371279,189828,23.93,48.3,-22.75,
5-Jun-20,1003,1041.8,1002.35,1034.75,1022.38042,572133,15933,584937577,96261,16.82,39.45,31.75,
8-Jun-20,1051,1066.8,1006.6,1015.45,1033.341914,1677455,31698,1733384561,297188,17.72,60.2,-35.55,
9-Jun-20,1023.9,1025,979.35,986.95,1004.049585,706114,24615,708973469,175074,24.79,45.65,-36.95,
10-Jun-20,988.2,1000,978.4,991.8,989.6450909,1176521,14510,1164338232,797646,67.8,21.6,3.6,
11-Jun-20,989,989,965.1,968.65,976.7310273,494738,18120,483225955,138060,27.91,23.9,-20.35,
12-Jun-20,929,986.45,928,983,957.276523,737606,24377,706092907,135850,18.42,58.45,54,
15-Jun-20,972.4,973.3,942.65,950.8,953.4402145,922866,28172,879897557,473617,51.32,30.65,-21.6,
16-Jun-20,973,993.45,952.05,990.35,979.8267736,1421931,44732,1393246064,444023,31.23,41.4,17.35,
17-Jun-20,986.55,998.45,974.05,980.9,985.5233336,822825,18096,810913237,230329,27.99,24.4,-5.65,
18-Jun-20,980,1024.9,972.25,1019.75,997.549588,1170646,41363,1167777435,374404,31.98,52.65,39.75,
19-Jun-20,1022,1042.7,1013.15,1033.65,1030.057254,717999,21235,739580078,99405,13.84,29.55,11.65,
22-Jun-20,1023,1045.2,1023,1028.5,1037.886225,763426,28199,792349329,282116,36.95,22.2,5.5,
23-Jun-20,1035,1045,1016.35,1040.85,1030.92274,621513,16907,640731885,238616,38.39,28.65,5.85,
24-Jun-20,1045.85,1057.65,1029.7,1032.4,1044.902476,570032,20409,595627848,152791,26.8,27.95,-13.45,
25-Jun-20,1015,1049,1007.25,1028.95,1026.015278,807420,23987,828425256,198738,24.61,41.75,13.95,
26-Jun-20,1040,1062.5,1027.65,1055.6,1043.135876,601584,25129,627533853,228826,38.04,34.85,15.6,
29-Jun-20,1033,1082,1033,1076.4,1053.814394,1727403,20228,1820362145,1167441,67.58,49,43.4,
30-Jun-20,1077.9,1078.75,1056.3,1065.7,1067.867181,435278,18285,464819091,99127,22.77,22.45,-12.2,
1-Jul-20,1065.7,1095.9,1061.55,1085.65,1076.674245,907347,15132,976917146,102937,11.34,34.35,19.95,
2-Jul-20,1091,1110.75,1085.5,1089.7,1098.605554,560092,23138,615320182,163018,29.11,25.25,-1.3,
3-Jul-20,1090.7,1100,1069.8,1074.2,1078.970981,454526,18015,490420364,83051,18.27,30.2,-16.5,
6-Jul-20,1106.1,1118.85,1100,1102.95,1108.750012,912240,33421,1011446111,275197,30.17,18.85,-3.15,
7-Jul-20,1106.05,1111.75,1093.15,1105,1101.974948,334941,12241,369096591,105636,31.54,18.6,-1.05,
8-Jul-20,1105,1124.35,1105,1109.35,1115.958939,333288,11527,371935723,62533,18.76,19.35,4.35,
9-Jul-20,1115.05,1130,1107.15,1125.7,1121.64563,253015,7937,283793169,48294,19.09,22.85,10.65,
10-Jul-20,1122,1122,1100,1105.35,1108.543939,277259,12853,307353784,65664,23.68,22,-16.65,
13-Jul-20,1109,1114.05,1071.2,1080.4,1084.425523,637536,23816,691360310,267171,41.91,42.85,-28.6,
14-Jul-20,1064,1069.95,1050,1059.2,1056.962895,670927,26764,709144944,237631,35.42,19.95,-4.8,
15-Jul-20,1066.15,1078.95,1050.35,1052.7,1067.35216,696569,16968,743484427,337502,48.45,28.6,-13.45,
16-Jul-20,1052.7,1065.55,1034.4,1062.35,1049.100142,319847,10795,335551533,43771,13.68,31.15,9.65,
17-Jul-20,1061.45,1103.85,1059,1099.15,1076.698273,1025663,15563,1104329581,705279,68.76,44.85,37.7,
20-Jul-20,1142,1152.65,1124.65,1132.8,1137.730197,2047875,57166,2329929228,643259,31.41,28,-9.2,
21-Jul-20,1150,1157.85,1135,1139.6,1142.520704,840228,18745,959977886,383391,45.63,22.85,-10.4,
22-Jul-20,1140,1141.55,1118,1126.4,1124.763881,665550,20810,748586601,360371,54.15,23.55,-13.6,
23-Jul-20,1125,1143.3,1116.45,1130.7,1132.817984,455724,19074,516252343,153834,33.76,26.85,5.7,
24-Jul-20,1121,1122.25,1101.45,1118.8,1113.179771,687842,19494,765691800,350555,50.96,20.8,-2.2,
27-Jul-20,1097.85,1101.4,1075.8,1079.05,1085.194579,721096,22843,782529470,342053,47.44,25.6,-18.8,
28-Jul-20,1079.05,1094.25,1059.3,1086.25,1081.699319,440647,13984,476647560,81868,18.58,34.95,7.2,
29-Jul-20,1083.8,1088.4,1056,1065.2,1070.780155,662076,16036,708937842,405063,61.18,32.4,-18.6,
30-Jul-20,1071.2,1083.35,1047,1050.45,1062.438116,907461,28383,964121155,492700,54.29,36.35,-20.75,
31-Jul-20,1053.55,1056.25,1020.6,1032.65,1031.583853,804138,23169,829535776,379115,47.15,35.65,-20.9,
3-Aug-20,1030,1030,994,1001.95,1008.176946,669872,19899,675349507,331729,49.52,36,-28.05,
4-Aug-20,1005.9,1059.9,1003.1,1041.4,1040.791106,1061469,30293,1104767495,285904,26.93,56.8,35.5,
5-Aug-20,1050.8,1055.6,1020,1027.85,1035.103161,483496,14664,500468238,124324,25.71,35.6,-22.95,
6-Aug-20,1040,1054.6,1026.65,1040.55,1041.661833,851351,26921,886819843,227325,26.7,27.95,0.55,
7-Aug-20,1036,1047,1022.5,1044,1034.715737,599185,13422,619986149,263104,43.91,24.5,8,
10-Aug-20,1041.7,1064.1,1041.7,1051,1056.448332,697679,21507,737061816,285356,40.9,22.4,9.3,
11-Aug-20,1051,1071,1049,1067.6,1063.447397,781388,18689,830965035,352144,45.07,22,16.6,
12-Aug-20,1064,1066,1048.4,1063.75,1057.050966,382900,14584,404744815,86906,22.7,17.6,-0.25,
13-Aug-20,1065.35,1071,1056.55,1058.95,1065.110552,428632,12152,456540466,164636,38.41,14.45,-6.4,
14-Aug-20,1068,1068,1027.6,1034.45,1049.029375,564768,15356,592458222,332636,58.9,40.4,-33.55,
17-Aug-20,1045.05,1050,1020.5,1033.55,1031.60279,535483,20288,552405757,161179,30.1,29.5,-11.5,
18-Aug-20,1028.1,1061,1021.45,1056.45,1042.454279,897580,20676,935686112,294092,32.76,39.55,28.35,
19-Aug-20,1062.6,1069.7,1056.4,1067.4,1065.001271,361979,8393,385508095,124314,34.34,13.3,4.8,
20-Aug-20,1054,1067.35,1052.35,1058.6,1059.550297,502138,14935,532040467,207045,41.23,15,4.6,
21-Aug-20,1060.25,1088.25,1060.25,1085.7,1082.615239,441279,10649,477735370,144227,32.68,28,25.45,
24-Aug-20,1086,1122.55,1086,1116.8,1111.536977,854057,34063,949315936,406516,47.6,36.55,30.8,
25-Aug-20,1120,1127.5,1107,1119.85,1117.317374,323376,8782,361313623,53240,16.46,20.5,-0.15,
26-Aug-20,1120.05,1131.5,1109.6,1117.7,1118.586654,414800,12041,463989744,112368,27.09,21.9,-2.35,
27-Aug-20,1128,1129.65,1106.1,1111.95,1117.646872,202887,6077,226756021,48714,24.01,23.55,-16.05,
28-Aug-20,1111.95,1124.95,1095.05,1115,1111.910257,462555,12375,514319649,101623,21.97,29.9,3.05,
31-Aug-20,1125.2,1148,1100.75,1115.2,1125.570482,1154504,36458,1299475624,410274,35.54,47.25,-10,
1-Sep-20,1122,1143.55,1109.05,1127.35,1127.253489,402661,13490,453901017,134599,33.43,34.5,5.35,
2-Sep-20,1122.05,1138.55,1120.35,1134.2,1131.900513,358167,10477,405409411,191164,53.37,18.2,12.15,
3-Sep-20,1135,1145.75,1128.1,1130.7,1139.059505,247928,9286,282404745,101813,41.07,17.65,-4.3,
4-Sep-20,1106,1124.5,1104.55,1119.8,1113.573233,244820,7648,272624999,43739,17.87,19.95,13.8,
7-Sep-20,1088.1,1119.95,1088.1,1109.3,1109.773385,334506,11464,371225856,58722,17.55,31.85,21.2,
8-Sep-20,1115.8,1119,1104.25,1112.05,1112.283984,451864,6804,502601090,272674,60.34,14.75,-3.75,
9-Sep-20,1101,1111.05,1091.7,1095.7,1099.209731,200800,5351,220721314,24553,12.23,19.35,-5.3,
10-Sep-20,1105,1105,1084,1090.65,1095.647257,207916,6422,227802595,39279,18.89,21,-14.35,
11-Sep-20,1094,1104.95,1071.1,1078.5,1085.278488,342173,15164,371352996,77989,22.79,33.85,-15.5,
14-Sep-20,1090,1093.9,1053.2,1057.9,1072.360516,276013,8861,295985443,62987,22.82,40.7,-32.1,
15-Sep-20,1066,1076,1058.4,1070.9,1067.057974,207577,6126,221496693,30067,14.48,17.6,4.9,
16-Sep-20,1069.75,1095.5,1069.75,1093.5,1083.664432,531136,14730,575573192,151614,28.55,25.75,23.75,
17-Sep-20,1088,1094.35,1077.85,1083.25,1089.310265,612290,6304,666973782,381196,62.26,16.5,-4.75,
18-Sep-20,1090,1092.15,1047.3,1057.4,1067.440163,275132,9568,293686947,79453,28.88,44.85,-32.6,
21-Sep-20,1052,1071.2,1041.15,1048.7,1058.279373,495062,19510,523913903,123284,24.9,30.05,-3.3,
22-Sep-20,1050,1058,1030,1036,1041.641461,249691,9685,260088498,62821,25.16,28,-14,
23-Sep-20,1040,1055,1034.65,1047.55,1046.13592,361101,13609,377760727,93152,25.8,20.35,7.55,
24-Sep-20,1036.5,1045.05,1025.15,1029.95,1036.854188,308801,15549,320181610,102326,33.14,19.9,-6.55,
25-Sep-20,1053,1053,1026.25,1044.05,1037.581348,275377,8350,285726039,104896,38.09,26.75,-8.95,
28-Sep-20,1050,1059,1042.9,1054.05,1051.100854,1177774,10690,1237959257,990011,84.06,16.1,4.05,
29-Sep-20,1058.9,1069.9,1051,1062.5,1060.191162,125794,5262,133365687,17490,13.9,18.9,3.6,
30-Sep-20,1055.1,1086.55,1052.55,1079.2,1071.668798,278072,8841,298001086,44523,16.01,34,24.1,
1-Oct-20,1085,1109.75,1085,1106.6,1099.941045,512547,21758,563771483,222311,43.37,24.75,21.6,
5-Oct-20,1111,1131.45,1110.65,1114.15,1122.302058,258318,10131,289910823,74079,28.68,20.8,3.15,
6-Oct-20,1131.7,1148,1126.3,1144.2,1137.800977,254503,10191,289573762,76565,30.08,21.7,12.5,
7-Oct-20,1145,1164.75,1137.5,1162,1154.572718,518314,23469,598431204,200515,38.69,27.25,17,
8-Oct-20,1175.55,1203,1165,1191.9,1187.567455,665198,18023,789967496,303919,45.69,38,16.35,
9-Oct-20,1200,1236.95,1191.9,1233.7,1217.994104,1151656,39316,1402710218,413708,35.92,45.05,33.7,
12-Oct-20,1235,1242.5,1206,1213.4,1230.209827,2023511,21367,2489343117,1611203,79.62,36.5,-21.6,
13-Oct-20,1214.15,1221.5,1195.1,1198.15,1206.639667,201283,6118,242876052,43263,21.49,26.4,-16,
14-Oct-20,1193.3,1214.8,1175.85,1210.85,1193.664697,246863,8946,294671648,51586,20.9,38.95,17.55,
15-Oct-20,1214.8,1216.45,1164.4,1169.15,1190.369656,382299,11771,455077129,154798,40.49,52.05,-45.65,
16-Oct-20,1182,1203,1172.95,1199,1192.024236,401346,12293,478414159,212464,52.94,30.05,17,
19-Oct-20,1220,1228.8,1193,1203.35,1206.846479,820336,24011,990019613,140712,17.15,35.8,-16.65,
20-Oct-20,1212,1227,1205.35,1224.15,1218.113657,479257,10377,583789497,280426,58.51,21.65,12.15,
21-Oct-20,1231,1250.5,1222.2,1247.05,1237.73603,750877,22180,929387517,420274,55.97,28.3,16.05,
22-Oct-20,1242,1250,1223,1232.95,1238.538585,225318,10841,279065037,63170,28.04,27,-9.05,
23-Oct-20,1240,1248,1231.45,1235.7,1238.66189,117784,4980,145894552,28220,23.96,16.55,-4.3,
26-Oct-20,1232,1242.1,1205,1213,1225.09856,194420,7384,238183662,39128,20.13,37.1,-19,
27-Oct-20,1221.1,1235.95,1198,1233.3,1216.959617,352075,14887,428461057,104781,29.76,37.95,12.2,
28-Oct-20,1230,1231.7,1201.35,1205.35,1207.636576,735522,11497,888243270,559911,76.12,30.35,-24.65,
29-Oct-20,1202,1204,1178.8,1188.05,1190.566578,220704,8436,262762806,40089,18.16,25.2,-13.95,
30-Oct-20,1184,1199.25,1176.55,1183.45,1186.556562,202973,9169,240838945,41439,20.42,22.7,-0.55,
2-Nov-20,1195,1224.9,1177.25,1215.5,1198.991939,333222,11752,399530492,63412,19.03,47.65,20.5,
3-Nov-20,1225,1250,1224.95,1248.15,1243.156514,569341,24779,707779973,312527,54.89,25.05,23.15,
4-Nov-20,1249.05,1264.55,1235.25,1257.5,1251.382608,487692,21192,610289287,222861,45.7,29.3,8.45,
5-Nov-20,1264,1276.1,1259.9,1269.55,1268.705168,515534,21663,654060650,324647,62.97,16.2,5.55,
6-Nov-20,1260,1309.95,1260,1307.75,1295.513277,806794,30573,1045212339,379849,47.08,49.95,47.75,
9-Nov-20,1311.7,1345.7,1311.7,1340.9,1333.325729,684306,27623,912402796,293407,42.88,34,29.2,
10-Nov-20,1351,1395,1351,1393.6,1377.50893,817097,30050,1125558414,403330,49.36,44,42.6,
11-Nov-20,1400,1415,1370.55,1389.7,1392.761659,470595,16238,655426673,107305,22.8,44.45,-10.3,
12-Nov-20,1350,1388.35,1350,1371.9,1373.570732,552494,19062,758889588,232239,42.03,38.35,21.9,
13-Nov-20,1369.4,1369.4,1346.7,1359,1356.874333,592025,21217,803303527,336892,56.9,22.7,-10.4,
14-Nov-20,1370,1374.95,1366,1369.65,1370.515951,66016,6004,90475981,32279,48.9,8.95,-0.35,
17-Nov-20,1386.55,1412.35,1380.8,1408.2,1399.645236,474107,17196,663581604,232727,49.09,31.55,21.65,
18-Nov-20,1411,1418.85,1399.7,1408.5,1408.345608,502607,15389,707844361,183180,36.45,19.15,-2.5,
19-Nov-20,1400,1400,1368,1374.3,1383.452385,333963,15120,462021909,75312,22.55,32,-25.7,
20-Nov-20,1374,1408,1365.65,1403.85,1392.125977,256475,9153,357045510,52032,20.29,42.35,29.85,
23-Nov-20,1412,1422,1375.25,1394.85,1398.232524,435408,19183,608801627,112216,25.77,46.75,-17.15,
24-Nov-20,1407.2,1445,1407,1438.65,1429.952304,644606,27123,921755835,281749,43.71,38,31.45,
25-Nov-20,1450,1464,1397.25,1402.65,1431.19738,521830,22728,746841729,110073,21.09,66.75,-47.35,
26-Nov-20,1415.65,1432,1387.15,1426.45,1408.575895,513010,16508,722613520,120696,23.53,44.85,10.8,
27-Nov-20,1433.45,1446,1415.6,1440.7,1428.552635,273238,10475,390334865,102698,37.59,30.4,7.25,
1-Dec-20,1440,1448.85,1426.8,1433.55,1439.579043,143290,6378,206277281,32720,22.83,22.05,-6.45,
2-Dec-20,1432,1432,1395.45,1406.95,1409.895334,284792,14791,401526912,73383,25.77,36.55,-25.05,
3-Dec-20,1420.1,1431.6,1374.25,1377.05,1397.253892,735561,35406,1027765470,184254,25.05,57.35,-43.05,
4-Dec-20,1377,1401,1373.4,1385.15,1386.870875,397444,15052,551203508,100682,25.33,27.6,8.15,
7-Dec-20,1377,1379.4,1358.15,1372.15,1368.672714,502277,21395,687452825,235377,46.86,21.25,-4.85,
8-Dec-20,1377,1388.7,1365.55,1376.25,1378.209224,284977,14116,392757930,121974,42.8,23.15,-0.75,
9-Dec-20,1380,1409.9,1376.3,1405.85,1398.725463,408109,29741,570832450,251246,61.56,33.6,25.85,
10-Dec-20,1402,1402,1375.6,1385.85,1385.261178,357530,11722,495272429,173339,48.48,26.4,-16.15,
11-Dec-20,1386.4,1395.3,1373.3,1382.2,1381.846155,432604,18023,597792174,128269,29.65,22,-4.2,
14-Dec-20,1382,1387.85,1367.75,1369.8,1375.559511,324067,9038,445773444,197952,61.08,20.1,-12.2,
15-Dec-20,1383,1395,1365.05,1390.4,1378.370774,278563,8730,383963098,62108,22.3,29.95,7.4,
16-Dec-20,1400,1416.6,1394.9,1410.75,1405.41215,339891,13315,477686941,157931,46.47,21.7,10.75,
17-Dec-20,1415,1444,1404.5,1441.4,1429.756069,620443,26082,887082145,381038,61.41,39.5,26.4,
18-Dec-20,1435,1438.7,1405.65,1411.25,1415.828975,241345,7704,341703244,43090,17.85,33.05,-23.75,
21-Dec-20,1414.5,1423.8,1366.3,1372.4,1402.216471,450628,12776,631878004,171056,37.96,57.5,-42.1,
22-Dec-20,1376,1387.05,1345.45,1373.5,1355.731081,973870,17234,1320305828,704290,72.32,41.6,-2.5,
23-Dec-20,1375,1381.1,1361.05,1375.75,1372.126627,390937,12930,536415067,187744,48.02,20.05,0.75,
24-Dec-20,1387.1,1403.6,1377,1396.9,1391.945198,529123,17693,736510219,328910,62.16,26.6,9.8,
28-Dec-20,1404.45,1421.15,1404,1412.9,1413.94844,221315,9960,312927999,94849,42.86,17.15,8.45,
29-Dec-20,1417.3,1434.3,1417.3,1427.1,1428.424377,328020,12731,468551764,152966,46.63,17,9.8,
30-Dec-20,1439.7,1439.7,1413.45,1432.85,1427.308204,215072,5566,306974030,36858,17.14,26.25,-6.85,
31-Dec-20,1433.05,1443.65,1425,1436.75,1436.042452,361540,17185,519186788,174385,48.23,18.65,3.7,
1-Jan-21,1438,1443.15,1420.6,1424.85,1433.615206,207953,10518,298124583,82606,39.72,22.55,-13.15,
4-Jan-21,1437.35,1438.95,1399,1416.15,1417.436943,221349,7941,313748250,54610,24.67,39.95,-21.2,
5-Jan-21,1416.15,1430,1408.75,1426.2,1420.730696,301154,12153,427858732,97495,32.37,21.25,10.05,
6-Jan-21,1448.8,1448.8,1413.55,1420.1,1424.232357,301131,10485,428880514,84373,28.02,35.25,-28.7,
7-Jan-21,1429,1432,1413,1416.4,1422.890827,164225,6305,233674246,48363,29.45,19,-12.6,
8-Jan-21,1431,1442,1423.35,1431.85,1433.541253,369997,17327,530405963,166823,45.09,18.65,0.85,
11-Jan-21,1450.6,1465,1436,1450.8,1453.439126,500312,25503,727173036,224912,44.95,29,0.2,
12-Jan-21,1450.15,1487.5,1449.55,1481.3,1471.440588,351771,11564,517610127,114589,32.57,37.95,31.15,
13-Jan-21,1490.1,1494,1461.9,1470.95,1475.588481,290859,14632,429188190,98119,33.73,32.1,-19.15,
14-Jan-21,1473,1488,1456,1468.05,1467.929567,225646,9884,331232435,57346,25.41,32,-4.95,
15-Jan-21,1474,1474,1445.5,1466.35,1458.11565,236472,8195,344803524,52826,22.34,28.5,-7.65,
18-Jan-21,1472.8,1503,1467.95,1483.2,1489.192404,804650,24688,1198278668,180410,22.42,35.05,10.4,
19-Jan-21,1492.8,1511,1466.75,1503.4,1489.548115,714226,26027,1063873992,247214,34.61,44.25,10.6,
20-Jan-21,1504.95,1504.95,1486.5,1490.95,1493.609359,189056,7046,282375811,34560,18.28,18.45,-14,
21-Jan-21,1496,1496.05,1468.8,1473.9,1472.653988,1307764,10700,1925883870,1033678,79.04,27.25,-22.1,
22-Jan-21,1465.15,1468.25,1440.7,1443.65,1454.861142,165219,8518,240370703,44264,26.79,27.55,-21.5,
25-Jan-21,1466,1480.7,1455.15,1462.4,1466.461186,274577,14194,402656513,113331,41.27,25.55,-3.6,
27-Jan-21,1468,1471.5,1406.25,1409.8,1436.419867,226598,12554,325489869,95226,42.02,65.25,-58.2,
28-Jan-21,1388,1400,1342,1370.2,1363.074863,608749,40760,829770460,195620,32.13,58,-17.8,
29-Jan-21,1394.45,1408.8,1364.65,1390.8,1387.801053,262723,9878,364607256,46963,17.88,44.15,-3.65,
1-Feb-21,1400,1482,1400,1477.2,1442.222632,568212,30876,819488206,266046,46.82,82,77.2,
2-Feb-21,1500,1578,1498.8,1560.4,1555.738709,1041906,46018,1620933495,482604,46.32,79.2,60.4,
3-Feb-21,1578.4,1581.4,1542.2,1575.2,1564.272151,371621,18109,581316381,144473,38.88,39.2,-3.2,
4-Feb-21,1564.15,1587.8,1543.45,1578.15,1568.39819,322482,14589,505780185,111141,34.46,44.35,14,
5-Feb-21,1578.15,1618.4,1550.75,1596.85,1596.129642,343283,11683,547924172,73701,21.47,67.65,18.7,
8-Feb-21,1616,1631.6,1595.6,1604.8,1615.995168,284156,7761,459194723,46507,16.37,36,-11.2,
9-Feb-21,1604.3,1627.8,1586.9,1612.05,1612.584148,256103,7167,412987638,59494,23.23,40.9,7.75,
10-Feb-21,1609,1614.5,1567.1,1583.5,1593.769657,304555,13546,485390518,68195,22.39,47.4,-25.5,
11-Feb-21,1578.7,1594.95,1565,1572.4,1577.018927,253454,9791,399701755,85214,33.62,29.95,-6.3,
12-Feb-21,1572.4,1592.3,1572.4,1582.3,1584.589251,192602,7950,305195059,50614,26.28,19.9,9.9,
15-Feb-21,1598,1625,1596.8,1616.35,1607.588333,416225,17869,669118454,232840,55.94,28.2,18.35,
16-Feb-21,1625,1641.3,1608.1,1626.6,1624.673286,306528,8642,498007853,134999,44.04,33.2,1.6,
17-Feb-21,1616.8,1621.75,1584,1586.3,1610.377712,343116,8755,552546359,222043,64.71,37.75,-30.5,
18-Feb-21,1606.05,1606.05,1548.1,1554.3,1568.542638,234099,8263,367194263,52681,22.5,57.95,-51.75,
19-Feb-21,1545,1563.75,1533,1538.8,1547.888902,205584,7000,318221192,43347,21.08,30.75,-6.2,
22-Feb-21,1541,1573.8,1539.1,1548.65,1558.454782,259509,9895,404433042,70829,27.29,34.7,7.65,
23-Feb-21,1559,1559,1523,1529.15,1538.895874,258052,12908,397115158,69774,27.04,36,-29.85,
24-Feb-21,1517,1650,1517,1606.25,1578.513993,1879382,35565,2966630785,922510,49.09,133,89.25,
25-Feb-21,1622,1635.8,1601.4,1605.75,1621.928783,322733,11619,523449942,114335,35.43,34.4,-16.25,
26-Feb-21,1583.1,1588.15,1521.5,1534.35,1542.805231,438602,20854,676677460,131018,29.87,66.65,-48.75,
1-Mar-21,1568.3,1573,1541.15,1558.7,1560.381937,140759,6501,219637801,25045,17.79,31.85,-9.6,
2-Mar-21,1578,1587,1550.9,1566.4,1566.734751,183337,7054,287240449,34762,18.96,36.1,-11.6,
3-Mar-21,1582,1595.7,1565.45,1586.45,1581.899861,156682,5658,247855234,41591,26.54,30.25,4.45,
4-Mar-21,1550,1570.7,1540,1553.2,1551.095537,1345946,10251,2087690834,1151299,85.54,30.7,3.2,
5-Mar-21,1531.8,1545.45,1520.65,1529.65,1532.854094,323365,18262,495671364,95717,29.6,24.8,-2.15,
8-Mar-21,1541,1555.5,1512.65,1519.4,1532.262579,192563,7066,295057079,43003,22.33,42.85,-21.6,
9-Mar-21,1540,1565,1539.95,1562.65,1557.513563,220421,7642,343308697,82535,37.44,25.05,22.65,
10-Mar-21,1570,1575.35,1552.45,1555.8,1559.612918,252386,9444,393624466,109007,43.19,22.9,-14.2,
12-Mar-21,1577,1591.75,1535.65,1551.65,1570.119086,372413,18352,584732759,170751,45.85,56.1,-25.35,
15-Mar-21,1548.05,1548.05,1515.65,1529.15,1525.995863,133928,5439,204373574,41849,31.25,32.4,-18.9,
16-Mar-21,1529,1540,1509.5,1512.8,1524.698149,277382,12777,422923822,116794,42.11,30.5,-16.2,
17-Mar-21,1518,1538.65,1490,1495.65,1515.395636,329993,16355,500069952,109888,33.3,48.65,-22.35,
18-Mar-21,1508,1521.8,1481.15,1490.35,1503.325974,284777,15262,428112661,94625,33.23,40.65,-17.65,
19-Mar-21,1485,1510.75,1474.35,1497.1,1487.906445,313921,8398,467085079,108917,34.7,36.4,12.1,
22-Mar-21,1497.1,1497.1,1460.25,1469.3,1473.669551,241211,7933,355465306,94221,39.06,36.85,-27.8,
