Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,
18-May-20,570.45,604.6,570.45,600.6,590.621856,647153,18054,382222706,128066,19.79,34.15,30.15,
19-May-20,604,608.7,590.6,594.8,599.8067326,327867,8718,196656834,62890,19.18,18.1,-9.2,
20-May-20,595,623.95,595,620.35,612.9343334,398711,11217,244383661,83850,21.03,28.95,25.35,
21-May-20,620.15,626.6,612.7,616.45,619.0791743,209083,5017,129438931,32264,15.43,13.9,-3.7,
22-May-20,617.95,641.8,610.05,639,629.480914,319554,7697,201153144,66983,20.96,31.75,21.05,
26-May-20,640,646.8,624.25,627.85,635.0665029,254079,6610,161357062,67600,26.61,22.55,-12.15,
27-May-20,631.7,637.5,625.9,632.9,632.5838349,162164,4070,102582325,22973,14.17,11.6,1.2,
28-May-20,635.9,637.45,626.35,628.3,631.1297919,119160,2631,75205426,25007,20.99,11.1,-7.6,
29-May-20,635,651,632.05,647.6,645.4702801,781715,7686,504573800,80805,10.34,18.95,12.6,
1-Jun-20,651,652.25,634.8,642.05,641.8746694,224207,4973,143912794,48869,21.8,17.45,-8.95,
2-Jun-20,648.95,658.25,636.25,637.45,646.1214926,301936,5983,195087339,85645,28.37,22,-11.5,
3-Jun-20,646.1,649.4,635.45,641.45,644.0509997,154648,3187,99601199,33248,21.5,13.95,-4.65,
4-Jun-20,644,665,644,660.9,655.6210274,316445,6476,207467996,72093,22.78,21,16.9,
5-Jun-20,663,669.65,649.05,651.1,657.3934294,166955,4135,109755120,37141,22.25,20.6,-11.9,
8-Jun-20,655,657.7,633.5,635.25,640.4062029,242726,4542,155443236,68089,28.05,24.2,-19.75,
9-Jun-20,638.6,654,637.1,639.9,646.8100796,274278,5813,177405775,45486,16.58,16.9,1.3,
10-Jun-20,646.6,650.5,639.8,642.5,645.624542,187784,4031,121237959,66559,35.44,10.7,-4.1,
11-Jun-20,644.9,646.9,633.2,634.95,639.6950152,89411,2120,57195771,16129,18.04,13.7,-9.95,
12-Jun-20,625,645,618.85,643.65,633.8150697,169572,3861,107477289,21350,12.59,26.15,18.65,
15-Jun-20,643,653.15,637.35,643.35,644.4274156,204307,5953,131661032,79508,38.92,15.8,0.35,
16-Jun-20,646.55,649.5,632.8,637.85,641.6813356,68762,1767,44123292,14735,21.43,16.7,-8.7,
17-Jun-20,635.15,643.8,635.15,640.5,639.2378323,90013,2379,57539715,22285,24.76,8.65,5.35,
18-Jun-20,638,644.4,636.75,641.55,639.4596062,243713,5803,155844619,172501,70.78,7.65,3.55,
19-Jun-20,652.5,652.5,632,637.1,639.592685,282980,5892,180991938,149780,52.93,20.5,-15.4,
22-Jun-20,696,696,652,655.8,667.8664785,1313721,30686,877390218,322238,24.53,44,-40.2,
23-Jun-20,675.8,675.8,655.6,659.7,662.2756666,315167,7486,208727435,81446,25.84,20.2,-16.1,
24-Jun-20,661,661,628.1,631.65,644.3196901,233107,5971,150195430,86891,37.28,32.9,-29.35,
25-Jun-20,632,642,628.5,635.1,634.3658018,255160,7050,161864778,61923,24.27,13.5,3.1,
26-Jun-20,640,643.35,631.6,634.7,636.6668885,196820,5687,125308777,52659,26.75,11.75,-5.3,
29-Jun-20,638.4,648,636.3,645.05,643.716644,227283,4934,146305850,40051,17.62,11.7,6.65,
30-Jun-20,645,649.35,638,640.05,643.0074044,338041,7020,217362866,75284,22.27,11.35,-4.95,
1-Jul-20,643.75,643.75,621.5,627.1,628.2590002,166247,4100,104446174,35115,21.12,22.25,-16.65,
2-Jul-20,631.9,654.45,625.7,645.8,637.8372803,301543,10686,192335367,127763,42.37,28.75,13.9,
3-Jul-20,652.65,652.65,635.65,638.85,641.2867292,156388,3856,100289549,42307,27.05,17,-13.8,
6-Jul-20,639.1,644,629.8,634.6,635.9512056,271076,9278,172391109,87922,32.43,14.2,-4.5,
7-Jul-20,637,642.5,635.4,636.4,638.9653924,111825,2379,71452305,26624,23.81,7.1,-0.6,
8-Jul-20,644,648,632.6,634.45,640.1204187,201962,4694,129280000,50418,24.96,15.4,-9.55,
9-Jul-20,645.2,645.2,636.5,638.8,639.4513275,272022,7714,173944829,88971,32.71,8.7,-6.4,
10-Jul-20,642.5,647.2,636.9,638.65,642.4140285,175314,4035,112624173,46847,26.72,10.3,-3.85,
13-Jul-20,641.9,645.9,636.75,638.15,640.9681656,97002,2051,62175194,23095,23.81,9.15,-3.75,
14-Jul-20,640,644,631.45,632.2,638.3098117,499229,7937,318662769,306046,61.3,12.55,-7.8,
15-Jul-20,634.9,643.25,633.25,638.15,637.9870617,242690,3415,154833080,102569,42.26,10,3.25,
16-Jul-20,640,677,636.25,674.5,660.7237553,611219,13383,403846913,152824,25,40.75,34.5,
17-Jul-20,675.8,696.2,669.55,689,686.3609454,798323,12485,547937729,348884,43.7,26.65,13.2,
20-Jul-20,691.4,691.4,672.85,674.3,678.0725879,243870,4516,165361562,41822,17.15,18.55,-17.1,
21-Jul-20,677.2,682,660,661.4,665.116673,269994,4354,179577511,150131,55.61,22,-15.8,
22-Jul-20,664.2,677.45,658,661.8,668.8184621,295145,4593,197398425,39652,13.43,19.45,-2.4,
23-Jul-20,661.75,673.95,661.75,671.55,669.7365034,235096,5605,157452373,72947,31.03,12.2,9.8,
24-Jul-20,672.5,680.65,658.5,665.5,668.4309509,341069,6110,227981076,54132,15.87,22.15,-7,
27-Jul-20,678.8,678.8,650.55,652.65,655.8924861,285219,5559,187072999,108814,38.15,28.25,-26.15,
28-Jul-20,651.9,665.7,644.65,662.7,657.6923687,181633,3047,119458638,29566,16.28,21.05,10.8,
29-Jul-20,663.9,685.5,663.65,681.25,676.8256703,393863,10312,266576589,138190,35.09,21.85,17.35,
30-Jul-20,681,699,681,685.95,690.791765,223387,4862,154313900,47739,21.37,18,4.95,
31-Jul-20,688.7,723.95,687.95,720.3,712.4380509,588402,12591,419199974,85766,14.58,36,31.6,
3-Aug-20,725,734,700.9,710.55,717.0893257,638226,13856,457665052,171257,26.83,33.1,-14.45,
4-Aug-20,709.8,718.5,703.5,713.85,711.6390993,324901,6927,231212255,99511,30.63,15,4.05,
5-Aug-20,719.3,729.9,716,722.55,722.2711292,178059,3650,128606875,34044,19.12,13.9,3.25,
6-Aug-20,728.45,739.2,719.9,731.7,732.3926355,416455,11640,305008575,147668,35.46,19.3,3.25,
7-Aug-20,739,739.6,724.75,728.6,730.713209,254886,6363,186248567,79596,31.23,14.85,-10.4,
10-Aug-20,763.4,814.45,751.55,795.65,792.2599563,1853181,33507,1468201098,167997,9.07,62.9,32.25,
11-Aug-20,800,802.6,768.9,778.7,781.3862548,587770,13029,459275399,106678,18.15,33.7,-21.3,
12-Aug-20,776,776.95,755.5,762.2,762.6335725,328507,8347,250530467,68016,20.7,21.45,-13.8,
13-Aug-20,766,782.95,754.5,760.4,767.9782102,566780,11271,435274690,70915,12.51,28.45,-5.6,
14-Aug-20,762,787.55,753.3,771.8,774.4314266,723641,15391,560410332,138065,19.08,34.25,9.8,
17-Aug-20,779.95,780.4,765.45,771.45,772.2138815,300386,6209,231962239,54795,18.24,14.95,-8.5,
18-Aug-20,776.7,779.8,763.1,764.65,769.5679296,176705,3535,135986501,22945,12.98,16.7,-12.05,
19-Aug-20,773,773,757,758.45,763.0583914,184993,3729,141160461,40853,22.08,16,-14.55,
20-Aug-20,758.45,771.6,758.45,762.65,764.4641046,361662,7237,276477617,85401,23.61,13.15,4.2,
21-Aug-20,769.95,770.75,759.1,761.15,764.8006276,160283,2949,122584539,30080,18.77,11.65,-8.8,
24-Aug-20,764,766.05,750.4,751.95,754.8556029,205565,6357,155171892,46760,22.75,15.65,-12.05,
25-Aug-20,755,757.5,745.4,747.5,749.3977381,264639,6348,198319868,151257,57.16,12.1,-7.5,
26-Aug-20,753.65,753.8,744.8,747.95,748.4326292,100830,1890,75464462,32686,32.42,9,-5.7,
27-Aug-20,749.65,763.7,749.65,756.05,756.2232936,185433,3536,140228754,38089,20.54,14.05,6.4,
28-Aug-20,760,771,747.1,748.8,758.7026761,217554,4800,165058802,49147,22.59,23.9,-11.2,
31-Aug-20,750.1,755.35,706.3,712.1,729.9098515,348070,11910,254059722,100688,28.93,49.05,-38,
1-Sep-20,710.1,740.9,710.1,737.25,725.0442423,165882,3915,120271789,20981,12.65,30.8,27.15,
2-Sep-20,730.25,748.35,729.7,737.9,739.1557807,201360,5898,148836408,41666,20.69,18.65,7.65,
3-Sep-20,740,745.85,735,738.6,739.5617826,105329,1891,77897303,14543,13.81,10.85,-1.4,
4-Sep-20,729,750,717.05,724.7,736.4833127,325727,7940,239892500,61166,18.78,32.95,-4.3,
7-Sep-20,725.75,733.8,707.15,716.65,715.2167491,232204,5678,166076190,37777,16.27,26.65,-9.1,
8-Sep-20,721.9,726.55,704.55,708.35,715.6250244,127923,2621,91544900,22231,17.38,22,-13.55,
9-Sep-20,701.5,734.8,701.5,727.8,719.5470974,349106,8148,251198209,71704,20.54,33.3,26.3,
10-Sep-20,729.9,735.6,719.3,727.35,726.7593096,140957,3847,102441812,28616,20.3,16.3,-2.55,
11-Sep-20,728.95,731,720.35,725.5,724.6030031,84978,2445,61575314,16294,19.17,10.65,-3.45,
14-Sep-20,726.5,730.35,717.95,721.75,722.7191084,103232,2341,74607739,18395,17.82,12.4,-4.75,
15-Sep-20,720,753.25,720,742.3,745.2265556,532099,12788,396534305,119316,22.42,33.25,22.3,
16-Sep-20,749,756.2,732.25,752.7,743.1475712,191284,4143,142152240,20873,10.91,23.95,3.7,
17-Sep-20,753,761.55,746.65,752.05,753.9991605,451451,6993,340393675,186007,41.2,14.9,-0.95,
18-Sep-20,776.25,819,775.95,806.85,798.8031754,1481029,41364,1183050668,456860,30.85,43.05,30.6,
21-Sep-20,806.85,811.4,762.1,767.7,787.6467135,506235,13306,398734334,85575,16.9,49.3,-39.15,
22-Sep-20,779.9,787.65,755.05,778.2,774.2817831,561769,11628,434967503,54767,9.75,32.6,-1.7,
23-Sep-20,785,785,762.05,766.9,768.8542824,746423,6662,573890520,92636,12.41,22.95,-18.1,
24-Sep-20,765.8,766.25,729.65,732.8,749.9847131,244392,5563,183290264,37226,15.23,36.6,-33,
25-Sep-20,744,776.6,740.55,770.2,760.367065,425377,8883,323442661,25502,6,36.05,26.2,
28-Sep-20,772,778,755.75,774.65,768.1416297,290151,7865,222877062,34034,11.73,22.25,2.65,
29-Sep-20,776.05,786,759.65,762.25,769.3078651,152242,3783,117120968,14056,9.23,26.35,-13.8,
30-Sep-20,762.1,794.65,761,774.75,781.9536995,400212,9427,312947254,37435,9.35,33.65,12.65,
1-Oct-20,771,781.2,765.75,773.1,772.8774923,143240,3856,110706972,23809,16.62,15.45,2.1,
5-Oct-20,776,783.65,762.4,779.1,773.4685308,176347,5116,136398855,45090,25.57,21.25,3.1,
6-Oct-20,783.45,787.7,777.05,780.2,781.4936896,167500,4504,130900193,38925,23.24,10.65,-3.25,
7-Oct-20,778.2,790.2,771.3,773.65,778.4141871,1356131,3775,1055631610,1203983,88.78,18.9,-4.55,
8-Oct-20,774.95,814.95,774.95,811.4,796.9113413,561930,15845,447808390,195765,34.84,40,36.45,
9-Oct-20,814,825,800.25,803.3,813.2444257,327936,6435,266692124,26270,8.01,24.75,-10.7,
12-Oct-20,806,819.3,800.3,814.7,809.2030122,229134,5635,185415923,49991,21.82,19,8.7,
13-Oct-20,810,829,778.75,788.25,809.3588929,419451,10649,339486397,57533,13.72,50.25,-21.75,
14-Oct-20,789,794,766.8,781.4,780.321027,241665,6133,188576281,34508,14.28,27.2,-7.6,
15-Oct-20,776,787.8,762.95,768.45,776.721729,133140,3100,103412731,19270,14.47,24.85,-7.55,
16-Oct-20,768.5,787.15,758.35,782.1,775.8448063,315000,7601,244391114,77322,24.55,28.8,13.6,
19-Oct-20,782.1,782.8,762.2,763.85,768.3833394,107787,3047,82821735,20756,19.26,20.6,-18.25,
20-Oct-20,763.85,774.3,756.45,764.05,766.4979077,220330,6139,168882484,26913,12.21,17.85,0.2,
21-Oct-20,782.8,782.8,756.7,767.55,765.6447279,176932,4447,135467053,19850,11.22,26.1,-15.25,
22-Oct-20,767,767,744.15,757.35,755.422392,213844,7055,161542546,31262,14.62,22.85,-9.65,
23-Oct-20,764,774.4,755.1,756.85,765.3385866,187184,4612,143259138,29015,15.5,19.3,-7.15,
26-Oct-20,759.35,763.95,742.5,745.05,751.3541159,140663,3527,105687724,31508,22.4,21.45,-14.3,
27-Oct-20,746.25,773,746.25,770.45,762.9996077,135092,3479,103075143,25162,18.63,26.75,24.2,
28-Oct-20,771,779.5,762.25,765.15,771.2948993,217559,6678,167802147,77571,35.66,17.25,-5.85,
29-Oct-20,766.1,774.5,757.15,761.9,764.9448367,127313,3357,97387422,28115,22.08,17.35,-4.2,
30-Oct-20,762.1,767.4,746.4,754.1,756.8348216,77383,2108,58566149,12801,16.54,21,-8,
2-Nov-20,758,762.45,744.6,750.95,750.0520508,73947,1829,55464099,20495,27.72,17.85,-7.05,
3-Nov-20,751.05,770.3,751.05,759.65,759.8623718,122424,2932,93025391,20815,17,19.25,8.6,
4-Nov-20,759.8,783.85,758,781.25,775.9455364,467119,15497,362458903,204820,43.85,25.85,21.45,
5-Nov-20,783.05,796.15,778.05,793.85,787.5938287,327192,8305,257694400,80452,24.59,18.1,10.8,
6-Nov-20,796.5,801.85,786.6,789.9,792.7391032,233050,6688,184747848,52118,22.36,15.25,-6.6,
9-Nov-20,797,805,752.4,762.6,772.5950123,504082,11338,389451239,113156,22.45,52.6,-34.4,
10-Nov-20,770,770,706.45,717.7,727.8218414,709424,17729,516334282,202575,28.55,63.55,-52.3,
11-Nov-20,725,745.3,719,742.1,735.5812708,806003,20344,592880711,212893,26.41,26.3,17.1,
12-Nov-20,743,758.7,733.95,739.9,747.9822706,289011,5338,216175104,46601,16.12,24.75,-3.1,
13-Nov-20,741.35,750.7,740.5,744.5,745.8691357,360740,8017,269064832,164205,45.52,10.2,3.15,
14-Nov-20,750,750,743.9,746.25,746.8784161,51594,1585,38534445,32699,63.38,6.1,-3.75,
17-Nov-20,748,751.8,734.2,742.5,742.6743189,281312,8058,208923198,79912,28.41,17.6,-5.5,
18-Nov-20,745,751.65,733.75,743.35,740.194322,289607,5808,214365457,73556,25.4,17.9,-1.65,
19-Nov-20,743.35,751.5,738,741.9,744.5896189,308696,8942,229851837,87931,28.48,13.5,-1.45,
20-Nov-20,742.9,748.4,732.5,739.9,739.8355532,157820,3800,116760847,36002,22.81,15.9,-3,
23-Nov-20,741,758.1,739.55,746.1,751.4507431,513867,14923,386145739,196713,38.28,18.55,5.1,
24-Nov-20,750,752.05,741.6,748.55,747.804561,137644,3403,102930811,33427,24.29,10.45,-1.45,
25-Nov-20,751,754,728.3,731.35,740.4422377,370233,10770,274136151,115147,31.1,25.7,-19.65,
26-Nov-20,732.1,741,727,738.05,733.6203567,234960,4777,172371439,61144,26.02,14,5.95,
27-Nov-20,741.7,748.75,735.35,744.65,744.491554,264919,5338,197229958,88477,33.4,13.4,2.95,
1-Dec-20,750.35,759.95,746.65,755.55,754.121051,179065,4590,135036686,51817,28.94,13.3,5.2,
2-Dec-20,756.5,760.9,751.15,758.15,756.1367144,128677,2768,97297404,18730,14.56,9.75,1.65,
3-Dec-20,759.95,764.85,756.35,762,760.4597683,131190,3242,99764717,46958,35.79,8.5,2.05,
4-Dec-20,762.15,770.3,757.15,766.6,764.3485043,147585,3623,112806374,33452,22.67,13.15,4.45,
7-Dec-20,767.5,782.3,767.15,772.45,774.2129656,194731,4388,150763265,39458,20.26,15.15,4.95,
8-Dec-20,779.7,779.7,758.45,765.9,767.8421271,115536,2753,88713408,32323,27.98,21.25,-13.8,
9-Dec-20,765.95,773.5,759.65,762.25,767.0134632,113420,3453,86994667,24000,21.16,13.85,-3.7,
10-Dec-20,767,767.5,755.7,762.9,762.2385015,106536,2950,81205841,21917,20.57,11.8,-4.1,
11-Dec-20,766.4,766.4,753,755.9,759.7073472,149744,4246,113761617,39812,26.59,13.4,-10.5,
14-Dec-20,772,792.8,772,789.25,786.2364544,816022,21434,641586244,316957,38.84,20.8,17.25,
15-Dec-20,791,798,779.85,781.7,788.5361287,279985,4924,220778288,42317,15.11,18.15,-9.3,
16-Dec-20,787,789.6,782.5,786.65,785.7702543,152486,4039,119818963,52207,34.24,7.1,-0.35,
17-Dec-20,787.5,795,781.55,783.2,788.0374136,139468,2528,109906002,21750,15.59,13.45,-4.3,
18-Dec-20,785,795.7,781.5,793.9,789.9423698,254398,6264,200959759,115585,45.43,14.2,8.9,
21-Dec-20,791.9,816.75,760,778.05,798.1879241,738644,21079,589576721,231154,31.29,56.75,-13.85,
22-Dec-20,778.05,798.35,760.65,795.35,780.1521814,270217,5669,210810382,53138,19.66,37.7,17.3,
23-Dec-20,798,827.2,792.45,824.25,814.7501234,411323,10922,335125465,186117,45.25,34.75,26.25,
24-Dec-20,830.05,835,815.5,833.45,825.933036,239457,5404,197775447,54778,22.88,19.5,3.4,
28-Dec-20,836,838.95,825.35,830.05,833.354121,178840,5655,149037051,71527,39.99,13.6,-5.95,
29-Dec-20,831,835.55,818,827.65,826.8640509,101538,2450,83958122,26541,26.14,17.55,-3.35,
30-Dec-20,834.55,834.55,816.3,823.65,821.4481361,80451,1909,66086324,22471,27.93,18.25,-10.9,
31-Dec-20,831,833.25,817.05,819.85,824.3041834,139360,3237,114875031,30898,22.17,16.2,-11.15,
1-Jan-21,823.35,828.85,821,826.45,826.1737796,52768,1609,43595538,11481,21.76,7.85,3.1,
4-Jan-21,829.2,837,826.9,832.25,831.9263062,117459,2615,97717232,22175,18.88,10.1,3.05,
5-Jan-21,832,843.5,825,827.2,832.4406985,211015,5906,175657474,60175,28.52,18.5,-4.8,
6-Jan-21,830,834.15,815.35,825,827.3164454,116434,2101,96327763,21543,18.5,18.8,-5,
7-Jan-21,829.5,829.5,817.85,826.35,823.9235735,130269,4226,107331700,34276,26.31,11.65,-3.15,
8-Jan-21,826,846,826,838.35,837.9289124,178920,4231,149922241,51095,28.56,20,12.35,
11-Jan-21,839.5,860,832.6,856.55,848.1321158,177950,4624,150925110,44395,24.95,27.4,17.05,
12-Jan-21,859.5,869.65,841,843.15,852.7740518,143825,3438,122650228,30247,21.03,28.65,-16.35,
13-Jan-21,845,851.95,832.55,841.4,843.716601,165177,4973,139362577,42945,26,19.4,-3.6,
14-Jan-21,840.1,847.65,829.3,840.5,837.2760233,76153,1819,63761081,16711,21.94,18.35,0.4,
15-Jan-21,841.45,845.1,821,823.55,831.8258429,84975,2361,70684401,19269,22.68,24.1,-17.9,
18-Jan-21,823.7,826.75,796.35,801.3,808.1517016,108074,2967,87340187,21419,19.82,30.4,-22.4,
19-Jan-21,804.5,824.95,803,822.35,815.1957503,101936,3247,83097794,14143,13.87,21.95,17.85,
20-Jan-21,823.9,834.55,822.5,832.6,828.1651907,59398,2369,49191356,11960,20.14,12.05,8.7,
21-Jan-21,838,839.2,809.25,813,824.0228833,103263,2906,85091075,21443,20.77,29.95,-25,
22-Jan-21,818.2,822.4,798.5,808.05,810.8998242,114898,4827,93170768,23037,20.05,23.9,-10.15,
25-Jan-21,808.55,857,808.55,837.1,838.3204715,331290,9332,277727189,54909,16.57,48.45,28.55,
27-Jan-21,842.9,855.95,825.55,842.1,844.2528257,300630,10397,253807727,73399,24.42,30.4,-0.8,
28-Jan-21,834,848.7,826,841.55,839.0405314,130590,3849,109570303,15114,11.57,22.7,7.55,
29-Jan-21,845.1,850.05,821.15,825.6,836.5294131,212660,5687,177896345,28767,13.53,28.9,-19.5,
1-Feb-21,818.5,830.95,785.55,805.55,813.740243,349927,12337,284749682,76128,21.76,45.4,-12.95,
2-Feb-21,810,826.9,801.95,821.95,813.3080379,293558,7596,238753081,104110,35.46,24.95,11.95,
3-Feb-21,826.9,878.55,824.3,849.1,857.2729791,640082,18820,548725003,162363,25.37,54.25,22.2,
4-Feb-21,842,856.05,832.4,834.45,845.2199718,190188,3859,160750696,25445,13.38,23.65,-7.55,
5-Feb-21,842.7,854.55,831.35,847.6,845.4014662,234346,6220,198116452,37057,15.81,23.2,4.9,
8-Feb-21,848.1,859.25,841.55,847.55,851.6289382,164668,3412,140236034,21541,13.08,17.7,-0.55,
9-Feb-21,848,856.8,839,842.5,846.9991009,167955,4504,142257734,43208,25.73,17.8,-5.5,
10-Feb-21,849.4,866.85,841.3,863.55,855.0165049,227750,6861,194730009,90483,39.73,25.55,14.15,
11-Feb-21,866,874.55,856.6,859.8,862.0968817,211815,5355,182605051,35093,16.57,17.95,-6.2,
12-Feb-21,859.8,864.15,845.5,849.3,854.0772637,142279,2556,121517259,23659,16.63,18.65,-10.5,
15-Feb-21,852.9,856.25,842.5,844.45,848.9809269,112462,3101,95478093,25804,22.94,13.75,-8.45,
16-Feb-21,842,852,841.75,848.25,847.2242424,120343,2955,101957507,26234,21.8,10.25,6.25,
17-Feb-21,850,853.95,832.6,835.8,841.3813499,78820,1912,66317678,17936,22.76,21.35,-14.2,
18-Feb-21,834.05,843.45,822.55,824.9,832.1347825,146614,4395,122002609,41787,28.5,20.9,-9.15,
19-Feb-21,829.9,829.9,799.35,807.3,812.0237446,119859,3071,97328354,25640,21.39,30.55,-22.6,
22-Feb-21,807.55,817.4,786.35,793.15,806.2706423,167169,3729,134783457,37646,22.52,31.05,-14.4,
23-Feb-21,793.15,803,788.6,790.9,795.8484006,121577,4144,96756861,29402,24.18,14.4,-2.25,
24-Feb-21,795,798.15,740,789.55,773.9842735,727754,15674,563270151,369948,50.83,58.15,-5.45,
25-Feb-21,792.35,815,790.35,809.1,802.3029055,583370,8199,468039446,241551,41.41,24.65,16.75,
26-Feb-21,806.7,820.35,780.2,786.55,803.5135894,395970,7247,318167276,74103,18.71,40.15,-20.15,
1-Mar-21,807.7,807.7,782.05,789.5,791.3576636,117960,2992,93348550,23000,19.5,25.65,-18.2,
2-Mar-21,795,814.9,790.55,812.1,803.1016579,319257,5369,256395826,158963,49.79,24.35,17.1,
3-Mar-21,816,818,807.85,812.3,812.4686063,141127,4091,114661257,46780,33.15,10.15,-3.7,
4-Mar-21,810,817.6,804.25,806.2,808.8837047,305713,3481,247286264,43597,14.26,13.35,-3.8,
5-Mar-21,806.2,811.75,800.75,805.45,806.8081165,62194,1705,50178624,14334,23.05,11,-0.75,
8-Mar-21,806.2,819,806,808.2,813.5762484,183499,5297,149290428,57079,31.11,13,2,
9-Mar-21,809,816.55,792.5,797.7,801.014809,95820,2353,76753239,32530,33.95,24.05,-11.3,
10-Mar-21,803.1,814.45,802.95,812.2,807.9787278,120392,3380,97274175,44519,36.98,11.5,9.1,
12-Mar-21,812.3,817.6,802.05,806.2,811.8028065,84019,1923,68206860,17980,21.4,15.55,-6.1,
15-Mar-21,800,808,790.25,805.3,799.7040607,84247,3124,67372668,28433,33.75,17.75,5.3,
16-Mar-21,801,808.35,787.15,792.6,796.0944366,72366,2092,57610170,23061,31.87,21.2,-8.4,
17-Mar-21,793,795.6,770.05,772.85,780.0547582,124931,5362,97453021,40634,32.53,25.55,-20.15,
18-Mar-21,778.45,778.45,751,754.9,762.9960482,162711,6121,124147850,47380,29.12,27.45,-23.55,
19-Mar-21,753,767.1,738.25,760.5,756.4082638,114693,2687,86754733,18009,15.7,28.85,7.5,
22-Mar-21,763,781.8,760,772.8,774.601781,113754,2535,88114051,18774,16.5,21.8,9.8,
23-Mar-21,779,779,768.4,776.3,772.7139229,116958,1669,90375075,11989,10.25,10.6,-2.7,
24-Mar-21,774,798.7,774,792.65,788.9366363,289172,6774,228138385,91219,31.54,24.7,18.65,
25-Mar-21,795.3,802.15,783.75,787.45,792.3884398,163423,5895,129494496,39971,24.46,18.4,-7.85,
26-Mar-21,790,796.95,781.5,787.85,789.6003779,120136,3503,94859431,26065,21.7,15.45,-2.15,
30-Mar-21,788,815.6,788,812.45,807.2764463,234787,7125,189538015,109950,46.83,27.6,24.45,
31-Mar-21,812.2,823.65,805.3,815.25,817.1459073,151000,5754,123389032,64793,42.91,18.35,3.05,
1-April-2021,822,823.8,811.8,818.3,818.7008265,85178,4438,69735299,36073,42.35,12,-3.7,
5-April-2021,822,826.9,806.2,819.35,815.8754117,79237,2382,64647520,14408,18.18,20.7,-2.65,
6-April-2021,825,839.85,823,836.2,833.23052,212680,5541,177211467,53308,25.06,16.85,11.2,
7-April-2021,836.2,844.7,828.75,840.6,838.9793072,165275,9915,138662305,82767,50.08,15.95,4.4,
8-April-2021,843.5,850.05,840.1,841.75,841.8008606,291193,3695,245126518,243113,83.49,9.95,-1.75,
9-April-2021,843,892,836.75,882.3,874.5676743,350074,8969,306163404,86486,24.7,55.25,39.3,
12-April-2021,893,940,879.85,903,914.8120665,1275999,28505,1167299282,116202,9.11,60.15,10,
13-April-2021,928,932.4,878.25,885.2,899.9891777,645614,15433,581045613,106461,16.49,54.15,-42.8,
15-April-2021,900,925.15,882.6,914.2,911.8349309,564291,13382,514540245,53429,9.47,42.55,14.2,
16-April-2021,920,944.4,910.2,938.7,929.4853039,453759,12197,421762322,82291,18.14,34.2,18.7,
19-April-2021,943,954.2,924.25,946.6,945.6021,964569,23965,912098472,185216,19.2,29.95,3.6,
20-April-2021,960,966,941.05,949.3,951.6217221,618043,14886,588143144,106620,17.25,24.95,-10.7,
22-April-2021,959.45,963.35,939,944.35,952.8997547,437836,11109,417213817,80252,18.33,24.35,-15.1,
23-April-2021,945.95,953.05,923,935.5,934.1770022,457548,11795,427430819,77694,16.98,30.05,-10.45,
26-April-2021,935.5,940,870,900.4,911.4540743,488757,11356,445479559,123717,25.31,70,-35.1,
27-April-2021,915,919.8,901.05,912.25,909.4111573,270281,6786,245796557,39172,14.49,18.75,-2.75,
